Image_ID,Well_ID,Well,Row,Col,Field_ID,Field,PositionX,PositionY,PositionZ,PositionX (um),PositionX (pixels),PositionY (um),PositionY (pixels),PositionZ (um),PositionZ (pixels),min_bbox_PositionX (um),max_bbox_PositionX (um),min_bbox_PositionY (um),max_bbox_PositionY (um),bbox_coords
0202K1F34P4R2,0202,B02,2,2,F34,34,-0.001845183,-0.001025102,2e-06,-1845.183,-19439.996,-1025.102,-10800.002,2.0,21.071,-1947.6931853068734,-1742.6728146931266,-1127.6121853068735,-922.5918146931267,"-1947.7,-1127.6,-1742.7,-922.6"
0202K1F34P4R3,0202,B02,2,2,F34,34,-0.001845183,-0.001025102,2e-06,-1845.183,-19439.996,-1025.102,-10800.002,2.0,21.071,-1947.6931853068734,-1742.6728146931266,-1127.6121853068735,-922.5918146931267,"-1947.7,-1127.6,-1742.7,-922.6"
0202K1F34P4R4,0202,B02,2,2,F34,34,-0.001845183,-0.001025102,2e-06,-1845.183,-19439.996,-1025.102,-10800.002,2.0,21.071,-1947.6931853068734,-1742.6728146931266,-1127.6121853068735,-922.5918146931267,"-1947.7,-1127.6,-1742.7,-922.6"
0202K1F34P5R1,0202,B02,2,2,F34,34,-0.001845183,-0.001025102,3e-06,-1845.183,-19439.996,-1025.102,-10800.002,3.0,31.607,-1947.6931853068734,-1742.6728146931266,-1127.6121853068735,-922.5918146931267,"-1947.7,-1127.6,-1742.7,-922.6"
0202K1F34P5R2,0202,B02,2,2,F34,34,-0.001845183,-0.001025102,3e-06,-1845.183,-19439.996,-1025.102,-10800.002,3.0,31.607,-1947.6931853068734,-1742.6728146931266,-1127.6121853068735,-922.5918146931267,"-1947.7,-1127.6,-1742.7,-922.6"
0202K1F34P5R3,0202,B02,2,2,F34,34,-0.001845183,-0.001025102,3e-06,-1845.183,-19439.996,-1025.102,-10800.002,3.0,31.607,-1947.6931853068734,-1742.6728146931266,-1127.6121853068735,-922.5918146931267,"-1947.7,-1127.6,-1742.7,-922.6"
0202K1F34P5R4,0202,B02,2,2,F34,34,-0.001845183,-0.001025102,3e-06,-1845.183,-19439.996,-1025.102,-10800.002,3.0,31.607,-1947.6931853068734,-1742.6728146931266,-1127.6121853068735,-922.5918146931267,"-1947.7,-1127.6,-1742.7,-922.6"
0202K1F34P6R1,0202,B02,2,2,F34,34,-0.001845183,-0.001025102,4e-06,-1845.183,-19439.996,-1025.102,-10800.002,4.0,42.142,-1947.6931853068734,-1742.6728146931266,-1127.6121853068735,-922.5918146931267,"-1947.7,-1127.6,-1742.7,-922.6"
0202K1F34P6R2,0202,B02,2,2,F34,34,-0.001845183,-0.001025102,4e-06,-1845.183,-19439.996,-1025.102,-10800.002,4.0,42.142,-1947.6931853068734,-1742.6728146931266,-1127.6121853068735,-922.5918146931267,"-1947.7,-1127.6,-1742.7,-922.6"
0202K1F34P6R3,0202,B02,2,2,F34,34,-0.001845183,-0.001025102,4e-06,-1845.183,-19439.996,-1025.102,-10800.002,4.0,42.142,-1947.6931853068734,-1742.6728146931266,-1127.6121853068735,-922.5918146931267,"-1947.7,-1127.6,-1742.7,-922.6"
0202K1F34P6R4,0202,B02,2,2,F34,34,-0.001845183,-0.001025102,4e-06,-1845.183,-19439.996,-1025.102,-10800.002,4.0,42.142,-1947.6931853068734,-1742.6728146931266,-1127.6121853068735,-922.5918146931267,"-1947.7,-1127.6,-1742.7,-922.6"
0202K1F34P7R1,0202,B02,2,2,F34,34,-0.001845183,-0.001025102,5e-06,-1845.183,-19439.996,-1025.102,-10800.002,5.0,52.678,-1947.6931853068734,-1742.6728146931266,-1127.6121853068735,-922.5918146931267,"-1947.7,-1127.6,-1742.7,-922.6"
0202K1F34P7R2,0202,B02,2,2,F34,34,-0.001845183,-0.001025102,5e-06,-1845.183,-19439.996,-1025.102,-10800.002,5.0,52.678,-1947.6931853068734,-1742.6728146931266,-1127.6121853068735,-922.5918146931267,"-1947.7,-1127.6,-1742.7,-922.6"
0202K1F34P7R3,0202,B02,2,2,F34,34,-0.001845183,-0.001025102,5e-06,-1845.183,-19439.996,-1025.102,-10800.002,5.0,52.678,-1947.6931853068734,-1742.6728146931266,-1127.6121853068735,-922.5918146931267,"-1947.7,-1127.6,-1742.7,-922.6"
0202K1F34P7R4,0202,B02,2,2,F34,34,-0.001845183,-0.001025102,5e-06,-1845.183,-19439.996,-1025.102,-10800.002,5.0,52.678,-1947.6931853068734,-1742.6728146931266,-1127.6121853068735,-922.5918146931267,"-1947.7,-1127.6,-1742.7,-922.6"
0202K1F35P1R1,0202,B02,2,2,F35,35,-0.001640163,-0.001025102,-1e-06,-1640.163,-17280.0,-1025.102,-10800.002,-1.0,-10.536,-1742.6731853068734,-1537.6528146931266,-1127.6121853068735,-922.5918146931267,"-1742.7,-1127.6,-1537.7,-922.6"
0202K1F35P1R2,0202,B02,2,2,F35,35,-0.001640163,-0.001025102,-1e-06,-1640.163,-17280.0,-1025.102,-10800.002,-1.0,-10.536,-1742.6731853068734,-1537.6528146931266,-1127.6121853068735,-922.5918146931267,"-1742.7,-1127.6,-1537.7,-922.6"
0202K1F35P1R3,0202,B02,2,2,F35,35,-0.001640163,-0.001025102,-1e-06,-1640.163,-17280.0,-1025.102,-10800.002,-1.0,-10.536,-1742.6731853068734,-1537.6528146931266,-1127.6121853068735,-922.5918146931267,"-1742.7,-1127.6,-1537.7,-922.6"
0202K1F35P1R4,0202,B02,2,2,F35,35,-0.001640163,-0.001025102,-1e-06,-1640.163,-17280.0,-1025.102,-10800.002,-1.0,-10.536,-1742.6731853068734,-1537.6528146931266,-1127.6121853068735,-922.5918146931267,"-1742.7,-1127.6,-1537.7,-922.6"
0202K1F35P2R1,0202,B02,2,2,F35,35,-0.001640163,-0.001025102,0.0,-1640.163,-17280.0,-1025.102,-10800.002,0.0,0.0,-1742.6731853068734,-1537.6528146931266,-1127.6121853068735,-922.5918146931267,"-1742.7,-1127.6,-1537.7,-922.6"
0202K1F35P2R2,0202,B02,2,2,F35,35,-0.001640163,-0.001025102,0.0,-1640.163,-17280.0,-1025.102,-10800.002,0.0,0.0,-1742.6731853068734,-1537.6528146931266,-1127.6121853068735,-922.5918146931267,"-1742.7,-1127.6,-1537.7,-922.6"
0202K1F35P2R3,0202,B02,2,2,F35,35,-0.001640163,-0.001025102,0.0,-1640.163,-17280.0,-1025.102,-10800.002,0.0,0.0,-1742.6731853068734,-1537.6528146931266,-1127.6121853068735,-922.5918146931267,"-1742.7,-1127.6,-1537.7,-922.6"
0202K1F35P2R4,0202,B02,2,2,F35,35,-0.001640163,-0.001025102,0.0,-1640.163,-17280.0,-1025.102,-10800.002,0.0,0.0,-1742.6731853068734,-1537.6528146931266,-1127.6121853068735,-922.5918146931267,"-1742.7,-1127.6,-1537.7,-922.6"
0202K1F35P3R1,0202,B02,2,2,F35,35,-0.001640163,-0.001025102,1e-06,-1640.163,-17280.0,-1025.102,-10800.002,1.0,10.536,-1742.6731853068734,-1537.6528146931266,-1127.6121853068735,-922.5918146931267,"-1742.7,-1127.6,-1537.7,-922.6"
0202K1F35P3R2,0202,B02,2,2,F35,35,-0.001640163,-0.001025102,1e-06,-1640.163,-17280.0,-1025.102,-10800.002,1.0,10.536,-1742.6731853068734,-1537.6528146931266,-1127.6121853068735,-922.5918146931267,"-1742.7,-1127.6,-1537.7,-922.6"
0202K1F35P3R3,0202,B02,2,2,F35,35,-0.001640163,-0.001025102,1e-06,-1640.163,-17280.0,-1025.102,-10800.002,1.0,10.536,-1742.6731853068734,-1537.6528146931266,-1127.6121853068735,-922.5918146931267,"-1742.7,-1127.6,-1537.7,-922.6"
0202K1F35P3R4,0202,B02,2,2,F35,35,-0.001640163,-0.001025102,1e-06,-1640.163,-17280.0,-1025.102,-10800.002,1.0,10.536,-1742.6731853068734,-1537.6528146931266,-1127.6121853068735,-922.5918146931267,"-1742.7,-1127.6,-1537.7,-922.6"
0202K1F35P4R1,0202,B02,2,2,F35,35,-0.001640163,-0.001025102,2e-06,-1640.163,-17280.0,-1025.102,-10800.002,2.0,21.071,-1742.6731853068734,-1537.6528146931266,-1127.6121853068735,-922.5918146931267,"-1742.7,-1127.6,-1537.7,-922.6"
0202K1F35P4R2,0202,B02,2,2,F35,35,-0.001640163,-0.001025102,2e-06,-1640.163,-17280.0,-1025.102,-10800.002,2.0,21.071,-1742.6731853068734,-1537.6528146931266,-1127.6121853068735,-922.5918146931267,"-1742.7,-1127.6,-1537.7,-922.6"
0202K1F35P4R3,0202,B02,2,2,F35,35,-0.001640163,-0.001025102,2e-06,-1640.163,-17280.0,-1025.102,-10800.002,2.0,21.071,-1742.6731853068734,-1537.6528146931266,-1127.6121853068735,-922.5918146931267,"-1742.7,-1127.6,-1537.7,-922.6"
0202K1F35P4R4,0202,B02,2,2,F35,35,-0.001640163,-0.001025102,2e-06,-1640.163,-17280.0,-1025.102,-10800.002,2.0,21.071,-1742.6731853068734,-1537.6528146931266,-1127.6121853068735,-922.5918146931267,"-1742.7,-1127.6,-1537.7,-922.6"
0202K1F35P5R1,0202,B02,2,2,F35,35,-0.001640163,-0.001025102,3e-06,-1640.163,-17280.0,-1025.102,-10800.002,3.0,31.607,-1742.6731853068734,-1537.6528146931266,-1127.6121853068735,-922.5918146931267,"-1742.7,-1127.6,-1537.7,-922.6"
0202K1F35P5R2,0202,B02,2,2,F35,35,-0.001640163,-0.001025102,3e-06,-1640.163,-17280.0,-1025.102,-10800.002,3.0,31.607,-1742.6731853068734,-1537.6528146931266,-1127.6121853068735,-922.5918146931267,"-1742.7,-1127.6,-1537.7,-922.6"
0202K1F35P5R3,0202,B02,2,2,F35,35,-0.001640163,-0.001025102,3e-06,-1640.163,-17280.0,-1025.102,-10800.002,3.0,31.607,-1742.6731853068734,-1537.6528146931266,-1127.6121853068735,-922.5918146931267,"-1742.7,-1127.6,-1537.7,-922.6"
0202K1F35P5R4,0202,B02,2,2,F35,35,-0.001640163,-0.001025102,3e-06,-1640.163,-17280.0,-1025.102,-10800.002,3.0,31.607,-1742.6731853068734,-1537.6528146931266,-1127.6121853068735,-922.5918146931267,"-1742.7,-1127.6,-1537.7,-922.6"
0202K1F35P6R1,0202,B02,2,2,F35,35,-0.001640163,-0.001025102,4e-06,-1640.163,-17280.0,-1025.102,-10800.002,4.0,42.142,-1742.6731853068734,-1537.6528146931266,-1127.6121853068735,-922.5918146931267,"-1742.7,-1127.6,-1537.7,-922.6"
0202K1F35P6R2,0202,B02,2,2,F35,35,-0.001640163,-0.001025102,4e-06,-1640.163,-17280.0,-1025.102,-10800.002,4.0,42.142,-1742.6731853068734,-1537.6528146931266,-1127.6121853068735,-922.5918146931267,"-1742.7,-1127.6,-1537.7,-922.6"
0202K1F35P6R3,0202,B02,2,2,F35,35,-0.001640163,-0.001025102,4e-06,-1640.163,-17280.0,-1025.102,-10800.002,4.0,42.142,-1742.6731853068734,-1537.6528146931266,-1127.6121853068735,-922.5918146931267,"-1742.7,-1127.6,-1537.7,-922.6"
0202K1F35P6R4,0202,B02,2,2,F35,35,-0.001640163,-0.001025102,4e-06,-1640.163,-17280.0,-1025.102,-10800.002,4.0,42.142,-1742.6731853068734,-1537.6528146931266,-1127.6121853068735,-922.5918146931267,"-1742.7,-1127.6,-1537.7,-922.6"
0202K1F35P7R1,0202,B02,2,2,F35,35,-0.001640163,-0.001025102,5e-06,-1640.163,-17280.0,-1025.102,-10800.002,5.0,52.678,-1742.6731853068734,-1537.6528146931266,-1127.6121853068735,-922.5918146931267,"-1742.7,-1127.6,-1537.7,-922.6"
0202K1F35P7R2,0202,B02,2,2,F35,35,-0.001640163,-0.001025102,5e-06,-1640.163,-17280.0,-1025.102,-10800.002,5.0,52.678,-1742.6731853068734,-1537.6528146931266,-1127.6121853068735,-922.5918146931267,"-1742.7,-1127.6,-1537.7,-922.6"
0202K1F35P7R3,0202,B02,2,2,F35,35,-0.001640163,-0.001025102,5e-06,-1640.163,-17280.0,-1025.102,-10800.002,5.0,52.678,-1742.6731853068734,-1537.6528146931266,-1127.6121853068735,-922.5918146931267,"-1742.7,-1127.6,-1537.7,-922.6"
0202K1F35P7R4,0202,B02,2,2,F35,35,-0.001640163,-0.001025102,5e-06,-1640.163,-17280.0,-1025.102,-10800.002,5.0,52.678,-1742.6731853068734,-1537.6528146931266,-1127.6121853068735,-922.5918146931267,"-1742.7,-1127.6,-1537.7,-922.6"
0202K1F36P1R1,0202,B02,2,2,F36,36,-0.001640163,-0.001230122,-1e-06,-1640.163,-17280.0,-1230.122,-12959.998,-1.0,-10.536,-1742.6731853068734,-1537.6528146931266,-1332.6321853068735,-1127.6118146931267,"-1742.7,-1332.6,-1537.7,-1127.6"
0202K1F36P1R2,0202,B02,2,2,F36,36,-0.001640163,-0.001230122,-1e-06,-1640.163,-17280.0,-1230.122,-12959.998,-1.0,-10.536,-1742.6731853068734,-1537.6528146931266,-1332.6321853068735,-1127.6118146931267,"-1742.7,-1332.6,-1537.7,-1127.6"
0202K1F36P1R3,0202,B02,2,2,F36,36,-0.001640163,-0.001230122,-1e-06,-1640.163,-17280.0,-1230.122,-12959.998,-1.0,-10.536,-1742.6731853068734,-1537.6528146931266,-1332.6321853068735,-1127.6118146931267,"-1742.7,-1332.6,-1537.7,-1127.6"
0202K1F36P1R4,0202,B02,2,2,F36,36,-0.001640163,-0.001230122,-1e-06,-1640.163,-17280.0,-1230.122,-12959.998,-1.0,-10.536,-1742.6731853068734,-1537.6528146931266,-1332.6321853068735,-1127.6118146931267,"-1742.7,-1332.6,-1537.7,-1127.6"
0202K1F36P2R1,0202,B02,2,2,F36,36,-0.001640163,-0.001230122,0.0,-1640.163,-17280.0,-1230.122,-12959.998,0.0,0.0,-1742.6731853068734,-1537.6528146931266,-1332.6321853068735,-1127.6118146931267,"-1742.7,-1332.6,-1537.7,-1127.6"
0202K1F36P2R2,0202,B02,2,2,F36,36,-0.001640163,-0.001230122,0.0,-1640.163,-17280.0,-1230.122,-12959.998,0.0,0.0,-1742.6731853068734,-1537.6528146931266,-1332.6321853068735,-1127.6118146931267,"-1742.7,-1332.6,-1537.7,-1127.6"
0202K1F36P2R3,0202,B02,2,2,F36,36,-0.001640163,-0.001230122,0.0,-1640.163,-17280.0,-1230.122,-12959.998,0.0,0.0,-1742.6731853068734,-1537.6528146931266,-1332.6321853068735,-1127.6118146931267,"-1742.7,-1332.6,-1537.7,-1127.6"
0202K1F36P2R4,0202,B02,2,2,F36,36,-0.001640163,-0.001230122,0.0,-1640.163,-17280.0,-1230.122,-12959.998,0.0,0.0,-1742.6731853068734,-1537.6528146931266,-1332.6321853068735,-1127.6118146931267,"-1742.7,-1332.6,-1537.7,-1127.6"
0202K1F36P3R1,0202,B02,2,2,F36,36,-0.001640163,-0.001230122,1e-06,-1640.163,-17280.0,-1230.122,-12959.998,1.0,10.536,-1742.6731853068734,-1537.6528146931266,-1332.6321853068735,-1127.6118146931267,"-1742.7,-1332.6,-1537.7,-1127.6"
0202K1F36P3R2,0202,B02,2,2,F36,36,-0.001640163,-0.001230122,1e-06,-1640.163,-17280.0,-1230.122,-12959.998,1.0,10.536,-1742.6731853068734,-1537.6528146931266,-1332.6321853068735,-1127.6118146931267,"-1742.7,-1332.6,-1537.7,-1127.6"
0202K1F36P3R3,0202,B02,2,2,F36,36,-0.001640163,-0.001230122,1e-06,-1640.163,-17280.0,-1230.122,-12959.998,1.0,10.536,-1742.6731853068734,-1537.6528146931266,-1332.6321853068735,-1127.6118146931267,"-1742.7,-1332.6,-1537.7,-1127.6"
0202K1F36P3R4,0202,B02,2,2,F36,36,-0.001640163,-0.001230122,1e-06,-1640.163,-17280.0,-1230.122,-12959.998,1.0,10.536,-1742.6731853068734,-1537.6528146931266,-1332.6321853068735,-1127.6118146931267,"-1742.7,-1332.6,-1537.7,-1127.6"
0202K1F36P4R1,0202,B02,2,2,F36,36,-0.001640163,-0.001230122,2e-06,-1640.163,-17280.0,-1230.122,-12959.998,2.0,21.071,-1742.6731853068734,-1537.6528146931266,-1332.6321853068735,-1127.6118146931267,"-1742.7,-1332.6,-1537.7,-1127.6"
0202K1F36P4R2,0202,B02,2,2,F36,36,-0.001640163,-0.001230122,2e-06,-1640.163,-17280.0,-1230.122,-12959.998,2.0,21.071,-1742.6731853068734,-1537.6528146931266,-1332.6321853068735,-1127.6118146931267,"-1742.7,-1332.6,-1537.7,-1127.6"
0202K1F36P4R3,0202,B02,2,2,F36,36,-0.001640163,-0.001230122,2e-06,-1640.163,-17280.0,-1230.122,-12959.998,2.0,21.071,-1742.6731853068734,-1537.6528146931266,-1332.6321853068735,-1127.6118146931267,"-1742.7,-1332.6,-1537.7,-1127.6"
0202K1F36P4R4,0202,B02,2,2,F36,36,-0.001640163,-0.001230122,2e-06,-1640.163,-17280.0,-1230.122,-12959.998,2.0,21.071,-1742.6731853068734,-1537.6528146931266,-1332.6321853068735,-1127.6118146931267,"-1742.7,-1332.6,-1537.7,-1127.6"
0202K1F36P5R1,0202,B02,2,2,F36,36,-0.001640163,-0.001230122,3e-06,-1640.163,-17280.0,-1230.122,-12959.998,3.0,31.607,-1742.6731853068734,-1537.6528146931266,-1332.6321853068735,-1127.6118146931267,"-1742.7,-1332.6,-1537.7,-1127.6"
0202K1F36P5R2,0202,B02,2,2,F36,36,-0.001640163,-0.001230122,3e-06,-1640.163,-17280.0,-1230.122,-12959.998,3.0,31.607,-1742.6731853068734,-1537.6528146931266,-1332.6321853068735,-1127.6118146931267,"-1742.7,-1332.6,-1537.7,-1127.6"
0202K1F36P5R3,0202,B02,2,2,F36,36,-0.001640163,-0.001230122,3e-06,-1640.163,-17280.0,-1230.122,-12959.998,3.0,31.607,-1742.6731853068734,-1537.6528146931266,-1332.6321853068735,-1127.6118146931267,"-1742.7,-1332.6,-1537.7,-1127.6"
0202K1F36P5R4,0202,B02,2,2,F36,36,-0.001640163,-0.001230122,3e-06,-1640.163,-17280.0,-1230.122,-12959.998,3.0,31.607,-1742.6731853068734,-1537.6528146931266,-1332.6321853068735,-1127.6118146931267,"-1742.7,-1332.6,-1537.7,-1127.6"
0202K1F36P6R1,0202,B02,2,2,F36,36,-0.001640163,-0.001230122,4e-06,-1640.163,-17280.0,-1230.122,-12959.998,4.0,42.142,-1742.6731853068734,-1537.6528146931266,-1332.6321853068735,-1127.6118146931267,"-1742.7,-1332.6,-1537.7,-1127.6"
0202K1F36P6R2,0202,B02,2,2,F36,36,-0.001640163,-0.001230122,4e-06,-1640.163,-17280.0,-1230.122,-12959.998,4.0,42.142,-1742.6731853068734,-1537.6528146931266,-1332.6321853068735,-1127.6118146931267,"-1742.7,-1332.6,-1537.7,-1127.6"
0202K1F36P6R3,0202,B02,2,2,F36,36,-0.001640163,-0.001230122,4e-06,-1640.163,-17280.0,-1230.122,-12959.998,4.0,42.142,-1742.6731853068734,-1537.6528146931266,-1332.6321853068735,-1127.6118146931267,"-1742.7,-1332.6,-1537.7,-1127.6"
0202K1F36P6R4,0202,B02,2,2,F36,36,-0.001640163,-0.001230122,4e-06,-1640.163,-17280.0,-1230.122,-12959.998,4.0,42.142,-1742.6731853068734,-1537.6528146931266,-1332.6321853068735,-1127.6118146931267,"-1742.7,-1332.6,-1537.7,-1127.6"
0202K1F36P7R1,0202,B02,2,2,F36,36,-0.001640163,-0.001230122,5e-06,-1640.163,-17280.0,-1230.122,-12959.998,5.0,52.678,-1742.6731853068734,-1537.6528146931266,-1332.6321853068735,-1127.6118146931267,"-1742.7,-1332.6,-1537.7,-1127.6"
0202K1F36P7R2,0202,B02,2,2,F36,36,-0.001640163,-0.001230122,5e-06,-1640.163,-17280.0,-1230.122,-12959.998,5.0,52.678,-1742.6731853068734,-1537.6528146931266,-1332.6321853068735,-1127.6118146931267,"-1742.7,-1332.6,-1537.7,-1127.6"
0202K1F36P7R3,0202,B02,2,2,F36,36,-0.001640163,-0.001230122,5e-06,-1640.163,-17280.0,-1230.122,-12959.998,5.0,52.678,-1742.6731853068734,-1537.6528146931266,-1332.6321853068735,-1127.6118146931267,"-1742.7,-1332.6,-1537.7,-1127.6"
0202K1F36P7R4,0202,B02,2,2,F36,36,-0.001640163,-0.001230122,5e-06,-1640.163,-17280.0,-1230.122,-12959.998,5.0,52.678,-1742.6731853068734,-1537.6528146931266,-1332.6321853068735,-1127.6118146931267,"-1742.7,-1332.6,-1537.7,-1127.6"
0202K1F37P1R1,0202,B02,2,2,F37,37,-0.001845183,-0.001230122,-1e-06,-1845.183,-19439.996,-1230.122,-12959.998,-1.0,-10.536,-1947.6931853068734,-1742.6728146931266,-1332.6321853068735,-1127.6118146931267,"-1947.7,-1332.6,-1742.7,-1127.6"
0202K1F37P1R2,0202,B02,2,2,F37,37,-0.001845183,-0.001230122,-1e-06,-1845.183,-19439.996,-1230.122,-12959.998,-1.0,-10.536,-1947.6931853068734,-1742.6728146931266,-1332.6321853068735,-1127.6118146931267,"-1947.7,-1332.6,-1742.7,-1127.6"
0202K1F37P1R3,0202,B02,2,2,F37,37,-0.001845183,-0.001230122,-1e-06,-1845.183,-19439.996,-1230.122,-12959.998,-1.0,-10.536,-1947.6931853068734,-1742.6728146931266,-1332.6321853068735,-1127.6118146931267,"-1947.7,-1332.6,-1742.7,-1127.6"
0202K1F37P1R4,0202,B02,2,2,F37,37,-0.001845183,-0.001230122,-1e-06,-1845.183,-19439.996,-1230.122,-12959.998,-1.0,-10.536,-1947.6931853068734,-1742.6728146931266,-1332.6321853068735,-1127.6118146931267,"-1947.7,-1332.6,-1742.7,-1127.6"
0202K1F37P2R1,0202,B02,2,2,F37,37,-0.001845183,-0.001230122,0.0,-1845.183,-19439.996,-1230.122,-12959.998,0.0,0.0,-1947.6931853068734,-1742.6728146931266,-1332.6321853068735,-1127.6118146931267,"-1947.7,-1332.6,-1742.7,-1127.6"
0202K1F37P2R2,0202,B02,2,2,F37,37,-0.001845183,-0.001230122,0.0,-1845.183,-19439.996,-1230.122,-12959.998,0.0,0.0,-1947.6931853068734,-1742.6728146931266,-1332.6321853068735,-1127.6118146931267,"-1947.7,-1332.6,-1742.7,-1127.6"
0202K1F37P2R3,0202,B02,2,2,F37,37,-0.001845183,-0.001230122,0.0,-1845.183,-19439.996,-1230.122,-12959.998,0.0,0.0,-1947.6931853068734,-1742.6728146931266,-1332.6321853068735,-1127.6118146931267,"-1947.7,-1332.6,-1742.7,-1127.6"
0202K1F37P2R4,0202,B02,2,2,F37,37,-0.001845183,-0.001230122,0.0,-1845.183,-19439.996,-1230.122,-12959.998,0.0,0.0,-1947.6931853068734,-1742.6728146931266,-1332.6321853068735,-1127.6118146931267,"-1947.7,-1332.6,-1742.7,-1127.6"
0202K1F37P3R1,0202,B02,2,2,F37,37,-0.001845183,-0.001230122,1e-06,-1845.183,-19439.996,-1230.122,-12959.998,1.0,10.536,-1947.6931853068734,-1742.6728146931266,-1332.6321853068735,-1127.6118146931267,"-1947.7,-1332.6,-1742.7,-1127.6"
0202K1F37P3R2,0202,B02,2,2,F37,37,-0.001845183,-0.001230122,1e-06,-1845.183,-19439.996,-1230.122,-12959.998,1.0,10.536,-1947.6931853068734,-1742.6728146931266,-1332.6321853068735,-1127.6118146931267,"-1947.7,-1332.6,-1742.7,-1127.6"
0202K1F37P3R3,0202,B02,2,2,F37,37,-0.001845183,-0.001230122,1e-06,-1845.183,-19439.996,-1230.122,-12959.998,1.0,10.536,-1947.6931853068734,-1742.6728146931266,-1332.6321853068735,-1127.6118146931267,"-1947.7,-1332.6,-1742.7,-1127.6"
0202K1F37P3R4,0202,B02,2,2,F37,37,-0.001845183,-0.001230122,1e-06,-1845.183,-19439.996,-1230.122,-12959.998,1.0,10.536,-1947.6931853068734,-1742.6728146931266,-1332.6321853068735,-1127.6118146931267,"-1947.7,-1332.6,-1742.7,-1127.6"
0202K1F37P4R1,0202,B02,2,2,F37,37,-0.001845183,-0.001230122,2e-06,-1845.183,-19439.996,-1230.122,-12959.998,2.0,21.071,-1947.6931853068734,-1742.6728146931266,-1332.6321853068735,-1127.6118146931267,"-1947.7,-1332.6,-1742.7,-1127.6"
0202K1F37P4R2,0202,B02,2,2,F37,37,-0.001845183,-0.001230122,2e-06,-1845.183,-19439.996,-1230.122,-12959.998,2.0,21.071,-1947.6931853068734,-1742.6728146931266,-1332.6321853068735,-1127.6118146931267,"-1947.7,-1332.6,-1742.7,-1127.6"
0202K1F37P4R3,0202,B02,2,2,F37,37,-0.001845183,-0.001230122,2e-06,-1845.183,-19439.996,-1230.122,-12959.998,2.0,21.071,-1947.6931853068734,-1742.6728146931266,-1332.6321853068735,-1127.6118146931267,"-1947.7,-1332.6,-1742.7,-1127.6"
0202K1F37P4R4,0202,B02,2,2,F37,37,-0.001845183,-0.001230122,2e-06,-1845.183,-19439.996,-1230.122,-12959.998,2.0,21.071,-1947.6931853068734,-1742.6728146931266,-1332.6321853068735,-1127.6118146931267,"-1947.7,-1332.6,-1742.7,-1127.6"
0202K1F37P5R1,0202,B02,2,2,F37,37,-0.001845183,-0.001230122,3e-06,-1845.183,-19439.996,-1230.122,-12959.998,3.0,31.607,-1947.6931853068734,-1742.6728146931266,-1332.6321853068735,-1127.6118146931267,"-1947.7,-1332.6,-1742.7,-1127.6"
0202K1F37P5R2,0202,B02,2,2,F37,37,-0.001845183,-0.001230122,3e-06,-1845.183,-19439.996,-1230.122,-12959.998,3.0,31.607,-1947.6931853068734,-1742.6728146931266,-1332.6321853068735,-1127.6118146931267,"-1947.7,-1332.6,-1742.7,-1127.6"
0202K1F37P5R3,0202,B02,2,2,F37,37,-0.001845183,-0.001230122,3e-06,-1845.183,-19439.996,-1230.122,-12959.998,3.0,31.607,-1947.6931853068734,-1742.6728146931266,-1332.6321853068735,-1127.6118146931267,"-1947.7,-1332.6,-1742.7,-1127.6"
0202K1F37P5R4,0202,B02,2,2,F37,37,-0.001845183,-0.001230122,3e-06,-1845.183,-19439.996,-1230.122,-12959.998,3.0,31.607,-1947.6931853068734,-1742.6728146931266,-1332.6321853068735,-1127.6118146931267,"-1947.7,-1332.6,-1742.7,-1127.6"
0202K1F37P6R1,0202,B02,2,2,F37,37,-0.001845183,-0.001230122,4e-06,-1845.183,-19439.996,-1230.122,-12959.998,4.0,42.142,-1947.6931853068734,-1742.6728146931266,-1332.6321853068735,-1127.6118146931267,"-1947.7,-1332.6,-1742.7,-1127.6"
0202K1F37P6R2,0202,B02,2,2,F37,37,-0.001845183,-0.001230122,4e-06,-1845.183,-19439.996,-1230.122,-12959.998,4.0,42.142,-1947.6931853068734,-1742.6728146931266,-1332.6321853068735,-1127.6118146931267,"-1947.7,-1332.6,-1742.7,-1127.6"
0202K1F37P6R3,0202,B02,2,2,F37,37,-0.001845183,-0.001230122,4e-06,-1845.183,-19439.996,-1230.122,-12959.998,4.0,42.142,-1947.6931853068734,-1742.6728146931266,-1332.6321853068735,-1127.6118146931267,"-1947.7,-1332.6,-1742.7,-1127.6"
0202K1F37P6R4,0202,B02,2,2,F37,37,-0.001845183,-0.001230122,4e-06,-1845.183,-19439.996,-1230.122,-12959.998,4.0,42.142,-1947.6931853068734,-1742.6728146931266,-1332.6321853068735,-1127.6118146931267,"-1947.7,-1332.6,-1742.7,-1127.6"
0202K1F37P7R1,0202,B02,2,2,F37,37,-0.001845183,-0.001230122,5e-06,-1845.183,-19439.996,-1230.122,-12959.998,5.0,52.678,-1947.6931853068734,-1742.6728146931266,-1332.6321853068735,-1127.6118146931267,"-1947.7,-1332.6,-1742.7,-1127.6"
0202K1F37P7R2,0202,B02,2,2,F37,37,-0.001845183,-0.001230122,5e-06,-1845.183,-19439.996,-1230.122,-12959.998,5.0,52.678,-1947.6931853068734,-1742.6728146931266,-1332.6321853068735,-1127.6118146931267,"-1947.7,-1332.6,-1742.7,-1127.6"
