,filter_type,columns,rows_initial,rows_removed,threshold,rows,Plate_Number,AllGroups
Initial_Dataset,Initial Dataset,3471,3073,0,"None,None",,Plate 1,P6-12
Number_of_Mitochondria_Filter,Min Number of Mitochondria Filter,3471,3073,0,min_compartments=0,3073.0,Plate 1,P6-12
Number_of_Lysosomes_Filter,Min Number of Lysosomes Filter,3471,3073,0,min_compartments=0,3073.0,Plate 1,P6-12
AreaShape_Area_Filter_Bottom,Cell Size Filter Bottom Band,3471,3073,28,Bottom threshold: 22768.0,3045.0,Plate 1,P6-12
AreaShape_Area_Filter_Top,Cell Size Filter Top Band,3471,3073,0,Top threshold: 1254046.5,3045.0,Plate 1,P6-12
Nuclei_AreaShape_Area_Filter_Bottom,Nuclear Size Filter Bottom Band,3471,3073,32,Bottom threshold: 9340.0,3041.0,Plate 1,P6-12
Nuclei_AreaShape_Area_Filter_Top,Nuclear Size Filter Top Band,3471,3073,0,Top threshold: 98385.75,3041.0,Plate 1,P6-12
Cell_Nuclei_Area_Ratio_Filter_Bottom,Cell:Nuclear Area Ratio Filter Bottom Band,3471,3073,68,Bottom threshold: 1.9243336199484091,3005.0,Plate 1,P6-12
Cell_Nuclei_Area_Ratio_Filter_Top,Cell:Nuclear Area Ratio Filter Top Band,3471,3073,70,Top threshold: 20.530685742771166,3003.0,Plate 1,P6-12
Nuclei_Intensity_MedianIntensity_DAPI_MAX_WellNormalized_Filter_Bottom,Nuclei Intensity MedianIntensity DAPI MAX WellNormalized Filter Bottom Band,3471,3073,1,Bottom threshold: 0.018285095035001957,3072.0,Plate 1,P6-12
Nuclei_Intensity_MedianIntensity_DAPI_MAX_WellNormalized_Filter_Top,Nuclei Intensity MedianIntensity DAPI MAX WellNormalized Filter Top Band,3471,3073,5,Top threshold: 2.5,3068.0,Plate 1,P6-12
Cell_Neighbours_Filter,Percent of Cell Touching Neighbours AND Number Of Neighbours < 97.5th Percentile,3471,3073,143,Max Percent Touching: 65.82167832167832 and Max Number Of Neighbours: 4.0,2930.0,Plate 1,P6-12
Cell_Neighbours_PercentTouchingOnlyFilter,Percent of Cell Touching Neighbours < 97.5th Percentile,3471,3073,85,Max Percent Touching: 65.82167832167832,2988.0,Plate 1,P6-12
Cell_Neighbours_NumberOfOnlyFilter,Number Of Neighbours < 97.5th Percentile,3471,3073,85,Max Number Of Neighbours: 4.0,2988.0,Plate 1,P6-12
Nuc_Neighbours_Filter,Number Of Nuclei Neighbours < 97.5th Percentile,3471,3073,14,Max Number Of Nuclei Neighbours: 1.0,3059.0,Plate 1,P6-12
Initial_Dataset,Initial Dataset,3471,1495,0,"None,None",,Plate 2,P6-12
Number_of_Mitochondria_Filter,Min Number of Mitochondria Filter,3471,1495,0,min_compartments=0,1495.0,Plate 2,P6-12
Number_of_Lysosomes_Filter,Min Number of Lysosomes Filter,3471,1495,0,min_compartments=0,1495.0,Plate 2,P6-12
AreaShape_Area_Filter_Bottom,Cell Size Filter Bottom Band,3471,1495,1,Bottom threshold: 22768.0,1494.0,Plate 2,P6-12
AreaShape_Area_Filter_Top,Cell Size Filter Top Band,3471,1495,0,Top threshold: 1254046.5,1494.0,Plate 2,P6-12
Nuclei_AreaShape_Area_Filter_Bottom,Nuclear Size Filter Bottom Band,3471,1495,4,Bottom threshold: 9340.0,1491.0,Plate 2,P6-12
Nuclei_AreaShape_Area_Filter_Top,Nuclear Size Filter Top Band,3471,1495,0,Top threshold: 98385.75,1491.0,Plate 2,P6-12
Cell_Nuclei_Area_Ratio_Filter_Bottom,Cell:Nuclear Area Ratio Filter Bottom Band,3471,1495,11,Bottom threshold: 1.9243336199484091,1484.0,Plate 2,P6-12
Cell_Nuclei_Area_Ratio_Filter_Top,Cell:Nuclear Area Ratio Filter Top Band,3471,1495,11,Top threshold: 20.530685742771166,1484.0,Plate 2,P6-12
Nuclei_Intensity_MedianIntensity_DAPI_MAX_WellNormalized_Filter_Bottom,Nuclei Intensity MedianIntensity DAPI MAX WellNormalized Filter Bottom Band,3471,1495,1,Bottom threshold: 0.030939363845906058,1494.0,Plate 2,P6-12
Nuclei_Intensity_MedianIntensity_DAPI_MAX_WellNormalized_Filter_Top,Nuclei Intensity MedianIntensity DAPI MAX WellNormalized Filter Top Band,3471,1495,1,Top threshold: 2.5,1494.0,Plate 2,P6-12
Cell_Neighbours_Filter,Percent of Cell Touching Neighbours AND Number Of Neighbours < 97.5th Percentile,3471,1495,42,Max Percent Touching: 65.82167832167832 and Max Number Of Neighbours: 4.0,1453.0,Plate 2,P6-12
Cell_Neighbours_PercentTouchingOnlyFilter,Percent of Cell Touching Neighbours < 97.5th Percentile,3471,1495,26,Max Percent Touching: 65.82167832167832,1469.0,Plate 2,P6-12
Cell_Neighbours_NumberOfOnlyFilter,Number Of Neighbours < 97.5th Percentile,3471,1495,25,Max Number Of Neighbours: 4.0,1470.0,Plate 2,P6-12
Nuc_Neighbours_Filter,Number Of Nuclei Neighbours < 97.5th Percentile,3471,1495,2,Max Number Of Nuclei Neighbours: 1.0,1493.0,Plate 2,P6-12
Initial_Dataset,Initial Dataset,3471,0,0,"None,None",,Plate 3,P6-12
Number_of_Mitochondria_Filter,Min Number of Mitochondria Filter,3471,0,0,min_compartments=0,0.0,Plate 3,P6-12
Number_of_Lysosomes_Filter,Min Number of Lysosomes Filter,3471,0,0,min_compartments=0,0.0,Plate 3,P6-12
AreaShape_Area_Filter_Bottom,Cell Size Filter Bottom Band,3471,0,0,Bottom threshold: 22768.0,0.0,Plate 3,P6-12
AreaShape_Area_Filter_Top,Cell Size Filter Top Band,3471,0,0,Top threshold: 1254046.5,0.0,Plate 3,P6-12
Nuclei_AreaShape_Area_Filter_Bottom,Nuclear Size Filter Bottom Band,3471,0,0,Bottom threshold: 9340.0,0.0,Plate 3,P6-12
Nuclei_AreaShape_Area_Filter_Top,Nuclear Size Filter Top Band,3471,0,0,Top threshold: 98385.75,0.0,Plate 3,P6-12
Cell_Nuclei_Area_Ratio_Filter_Bottom,Cell:Nuclear Area Ratio Filter Bottom Band,3471,0,0,Bottom threshold: 1.9243336199484091,0.0,Plate 3,P6-12
Cell_Nuclei_Area_Ratio_Filter_Top,Cell:Nuclear Area Ratio Filter Top Band,3471,0,0,Top threshold: 20.530685742771166,0.0,Plate 3,P6-12
Nuclei_Intensity_MedianIntensity_DAPI_MAX_WellNormalized_Filter_Bottom,Nuclei Intensity MedianIntensity DAPI MAX WellNormalized Filter Bottom Band,3471,0,0,Bottom threshold: nan,0.0,Plate 3,P6-12
Nuclei_Intensity_MedianIntensity_DAPI_MAX_WellNormalized_Filter_Top,Nuclei Intensity MedianIntensity DAPI MAX WellNormalized Filter Top Band,3471,0,0,Top threshold: 2.5,0.0,Plate 3,P6-12
Cell_Neighbours_Filter,Percent of Cell Touching Neighbours AND Number Of Neighbours < 97.5th Percentile,3471,0,0,Max Percent Touching: 65.82167832167832 and Max Number Of Neighbours: 4.0,0.0,Plate 3,P6-12
Cell_Neighbours_PercentTouchingOnlyFilter,Percent of Cell Touching Neighbours < 97.5th Percentile,3471,0,0,Max Percent Touching: 65.82167832167832,0.0,Plate 3,P6-12
Cell_Neighbours_NumberOfOnlyFilter,Number Of Neighbours < 97.5th Percentile,3471,0,0,Max Number Of Neighbours: 4.0,0.0,Plate 3,P6-12
Nuc_Neighbours_Filter,Number Of Nuclei Neighbours < 97.5th Percentile,3471,0,0,Max Number Of Nuclei Neighbours: 1.0,0.0,Plate 3,P6-12
Initial_Dataset,Initial Dataset,3471,2246,0,"None,None",,Plate 4,P6-12
Number_of_Mitochondria_Filter,Min Number of Mitochondria Filter,3471,2246,0,min_compartments=0,2246.0,Plate 4,P6-12
Number_of_Lysosomes_Filter,Min Number of Lysosomes Filter,3471,2246,1,min_compartments=0,2245.0,Plate 4,P6-12
AreaShape_Area_Filter_Bottom,Cell Size Filter Bottom Band,3471,2246,124,Bottom threshold: 22768.0,2122.0,Plate 4,P6-12
AreaShape_Area_Filter_Top,Cell Size Filter Top Band,3471,2246,0,Top threshold: 1254046.5,2122.0,Plate 4,P6-12
Nuclei_AreaShape_Area_Filter_Bottom,Nuclear Size Filter Bottom Band,3471,2246,110,Bottom threshold: 9340.0,2136.0,Plate 4,P6-12
Nuclei_AreaShape_Area_Filter_Top,Nuclear Size Filter Top Band,3471,2246,0,Top threshold: 98385.75,2136.0,Plate 4,P6-12
Cell_Nuclei_Area_Ratio_Filter_Bottom,Cell:Nuclear Area Ratio Filter Bottom Band,3471,2246,80,Bottom threshold: 1.9243336199484091,2166.0,Plate 4,P6-12
Cell_Nuclei_Area_Ratio_Filter_Top,Cell:Nuclear Area Ratio Filter Top Band,3471,2246,81,Top threshold: 20.530685742771166,2165.0,Plate 4,P6-12
Nuclei_Intensity_MedianIntensity_DAPI_MAX_WellNormalized_Filter_Bottom,Nuclei Intensity MedianIntensity DAPI MAX WellNormalized Filter Bottom Band,3471,2246,1,Bottom threshold: 0.1738330107806794,2245.0,Plate 4,P6-12
Nuclei_Intensity_MedianIntensity_DAPI_MAX_WellNormalized_Filter_Top,Nuclei Intensity MedianIntensity DAPI MAX WellNormalized Filter Top Band,3471,2246,7,Top threshold: 2.5,2239.0,Plate 4,P6-12
Cell_Neighbours_Filter,Percent of Cell Touching Neighbours AND Number Of Neighbours < 97.5th Percentile,3471,2246,46,Max Percent Touching: 65.82167832167832 and Max Number Of Neighbours: 4.0,2200.0,Plate 4,P6-12
Cell_Neighbours_PercentTouchingOnlyFilter,Percent of Cell Touching Neighbours < 97.5th Percentile,3471,2246,18,Max Percent Touching: 65.82167832167832,2228.0,Plate 4,P6-12
Cell_Neighbours_NumberOfOnlyFilter,Number Of Neighbours < 97.5th Percentile,3471,2246,31,Max Number Of Neighbours: 4.0,2215.0,Plate 4,P6-12
Nuc_Neighbours_Filter,Number Of Nuclei Neighbours < 97.5th Percentile,3471,2246,13,Max Number Of Nuclei Neighbours: 1.0,2233.0,Plate 4,P6-12
Initial_Dataset,Initial Dataset,3471,2067,0,"None,None",,Plate 5,P6-12
Number_of_Mitochondria_Filter,Min Number of Mitochondria Filter,3471,2067,0,min_compartments=0,2067.0,Plate 5,P6-12
Number_of_Lysosomes_Filter,Min Number of Lysosomes Filter,3471,2067,0,min_compartments=0,2067.0,Plate 5,P6-12
AreaShape_Area_Filter_Bottom,Cell Size Filter Bottom Band,3471,2067,71,Bottom threshold: 22768.0,1996.0,Plate 5,P6-12
AreaShape_Area_Filter_Top,Cell Size Filter Top Band,3471,2067,0,Top threshold: 1254046.5,1996.0,Plate 5,P6-12
Nuclei_AreaShape_Area_Filter_Bottom,Nuclear Size Filter Bottom Band,3471,2067,77,Bottom threshold: 9340.0,1989.0,Plate 5,P6-12
Nuclei_AreaShape_Area_Filter_Top,Nuclear Size Filter Top Band,3471,2067,1,Top threshold: 98385.75,1989.0,Plate 5,P6-12
Cell_Nuclei_Area_Ratio_Filter_Bottom,Cell:Nuclear Area Ratio Filter Bottom Band,3471,2067,64,Bottom threshold: 1.9243336199484091,2003.0,Plate 5,P6-12
Cell_Nuclei_Area_Ratio_Filter_Top,Cell:Nuclear Area Ratio Filter Top Band,3471,2067,65,Top threshold: 20.530685742771166,2002.0,Plate 5,P6-12
Nuclei_Intensity_MedianIntensity_DAPI_MAX_WellNormalized_Filter_Bottom,Nuclei Intensity MedianIntensity DAPI MAX WellNormalized Filter Bottom Band,3471,2067,1,Bottom threshold: 0.25868684098374495,2066.0,Plate 5,P6-12
Nuclei_Intensity_MedianIntensity_DAPI_MAX_WellNormalized_Filter_Top,Nuclei Intensity MedianIntensity DAPI MAX WellNormalized Filter Top Band,3471,2067,9,Top threshold: 2.5,2058.0,Plate 5,P6-12
Cell_Neighbours_Filter,Percent of Cell Touching Neighbours AND Number Of Neighbours < 97.5th Percentile,3471,2067,160,Max Percent Touching: 65.82167832167832 and Max Number Of Neighbours: 4.0,1907.0,Plate 5,P6-12
Cell_Neighbours_PercentTouchingOnlyFilter,Percent of Cell Touching Neighbours < 97.5th Percentile,3471,2067,94,Max Percent Touching: 65.82167832167832,1973.0,Plate 5,P6-12
Cell_Neighbours_NumberOfOnlyFilter,Number Of Neighbours < 97.5th Percentile,3471,2067,102,Max Number Of Neighbours: 4.0,1965.0,Plate 5,P6-12
Nuc_Neighbours_Filter,Number Of Nuclei Neighbours < 97.5th Percentile,3471,2067,20,Max Number Of Nuclei Neighbours: 1.0,2047.0,Plate 5,P6-12
Initial_Dataset,Initial Dataset,3471,0,0,"None,None",,Plate 6,P6-12
Number_of_Mitochondria_Filter,Min Number of Mitochondria Filter,3471,0,0,min_compartments=0,0.0,Plate 6,P6-12
Number_of_Lysosomes_Filter,Min Number of Lysosomes Filter,3471,0,0,min_compartments=0,0.0,Plate 6,P6-12
AreaShape_Area_Filter_Bottom,Cell Size Filter Bottom Band,3471,0,0,Bottom threshold: 22768.0,0.0,Plate 6,P6-12
AreaShape_Area_Filter_Top,Cell Size Filter Top Band,3471,0,0,Top threshold: 1254046.5,0.0,Plate 6,P6-12
Nuclei_AreaShape_Area_Filter_Bottom,Nuclear Size Filter Bottom Band,3471,0,0,Bottom threshold: 9340.0,0.0,Plate 6,P6-12
Nuclei_AreaShape_Area_Filter_Top,Nuclear Size Filter Top Band,3471,0,0,Top threshold: 98385.75,0.0,Plate 6,P6-12
Cell_Nuclei_Area_Ratio_Filter_Bottom,Cell:Nuclear Area Ratio Filter Bottom Band,3471,0,0,Bottom threshold: 1.9243336199484091,0.0,Plate 6,P6-12
Cell_Nuclei_Area_Ratio_Filter_Top,Cell:Nuclear Area Ratio Filter Top Band,3471,0,0,Top threshold: 20.530685742771166,0.0,Plate 6,P6-12
Nuclei_Intensity_MedianIntensity_DAPI_MAX_WellNormalized_Filter_Bottom,Nuclei Intensity MedianIntensity DAPI MAX WellNormalized Filter Bottom Band,3471,0,0,Bottom threshold: nan,0.0,Plate 6,P6-12
Nuclei_Intensity_MedianIntensity_DAPI_MAX_WellNormalized_Filter_Top,Nuclei Intensity MedianIntensity DAPI MAX WellNormalized Filter Top Band,3471,0,0,Top threshold: 2.5,0.0,Plate 6,P6-12
Cell_Neighbours_Filter,Percent of Cell Touching Neighbours AND Number Of Neighbours < 97.5th Percentile,3471,0,0,Max Percent Touching: 65.82167832167832 and Max Number Of Neighbours: 4.0,0.0,Plate 6,P6-12
Cell_Neighbours_PercentTouchingOnlyFilter,Percent of Cell Touching Neighbours < 97.5th Percentile,3471,0,0,Max Percent Touching: 65.82167832167832,0.0,Plate 6,P6-12
Cell_Neighbours_NumberOfOnlyFilter,Number Of Neighbours < 97.5th Percentile,3471,0,0,Max Number Of Neighbours: 4.0,0.0,Plate 6,P6-12
Nuc_Neighbours_Filter,Number Of Nuclei Neighbours < 97.5th Percentile,3471,0,0,Max Number Of Nuclei Neighbours: 1.0,0.0,Plate 6,P6-12
Initial_Dataset,Initial Dataset,3471,0,0,"None,None",,Plate 7,P6-12
Number_of_Mitochondria_Filter,Min Number of Mitochondria Filter,3471,0,0,min_compartments=0,0.0,Plate 7,P6-12
Number_of_Lysosomes_Filter,Min Number of Lysosomes Filter,3471,0,0,min_compartments=0,0.0,Plate 7,P6-12
AreaShape_Area_Filter_Bottom,Cell Size Filter Bottom Band,3471,0,0,Bottom threshold: 22768.0,0.0,Plate 7,P6-12
AreaShape_Area_Filter_Top,Cell Size Filter Top Band,3471,0,0,Top threshold: 1254046.5,0.0,Plate 7,P6-12
Nuclei_AreaShape_Area_Filter_Bottom,Nuclear Size Filter Bottom Band,3471,0,0,Bottom threshold: 9340.0,0.0,Plate 7,P6-12
Nuclei_AreaShape_Area_Filter_Top,Nuclear Size Filter Top Band,3471,0,0,Top threshold: 98385.75,0.0,Plate 7,P6-12
Cell_Nuclei_Area_Ratio_Filter_Bottom,Cell:Nuclear Area Ratio Filter Bottom Band,3471,0,0,Bottom threshold: 1.9243336199484091,0.0,Plate 7,P6-12
Cell_Nuclei_Area_Ratio_Filter_Top,Cell:Nuclear Area Ratio Filter Top Band,3471,0,0,Top threshold: 20.530685742771166,0.0,Plate 7,P6-12
Nuclei_Intensity_MedianIntensity_DAPI_MAX_WellNormalized_Filter_Bottom,Nuclei Intensity MedianIntensity DAPI MAX WellNormalized Filter Bottom Band,3471,0,0,Bottom threshold: nan,0.0,Plate 7,P6-12
Nuclei_Intensity_MedianIntensity_DAPI_MAX_WellNormalized_Filter_Top,Nuclei Intensity MedianIntensity DAPI MAX WellNormalized Filter Top Band,3471,0,0,Top threshold: 2.5,0.0,Plate 7,P6-12
Cell_Neighbours_Filter,Percent of Cell Touching Neighbours AND Number Of Neighbours < 97.5th Percentile,3471,0,0,Max Percent Touching: 65.82167832167832 and Max Number Of Neighbours: 4.0,0.0,Plate 7,P6-12
Cell_Neighbours_PercentTouchingOnlyFilter,Percent of Cell Touching Neighbours < 97.5th Percentile,3471,0,0,Max Percent Touching: 65.82167832167832,0.0,Plate 7,P6-12
Cell_Neighbours_NumberOfOnlyFilter,Number Of Neighbours < 97.5th Percentile,3471,0,0,Max Number Of Neighbours: 4.0,0.0,Plate 7,P6-12
Nuc_Neighbours_Filter,Number Of Nuclei Neighbours < 97.5th Percentile,3471,0,0,Max Number Of Nuclei Neighbours: 1.0,0.0,Plate 7,P6-12
Initial_Dataset,Initial Dataset,3471,1898,0,"None,None",,Plate 1,P13-15
Number_of_Mitochondria_Filter,Min Number of Mitochondria Filter,3471,1898,0,min_compartments=0,1898.0,Plate 1,P13-15
Number_of_Lysosomes_Filter,Min Number of Lysosomes Filter,3471,1898,0,min_compartments=0,1898.0,Plate 1,P13-15
AreaShape_Area_Filter_Bottom,Cell Size Filter Bottom Band,3471,1898,11,Bottom threshold: 22768.0,1887.0,Plate 1,P13-15
AreaShape_Area_Filter_Top,Cell Size Filter Top Band,3471,1898,0,Top threshold: 1254046.5,1887.0,Plate 1,P13-15
Nuclei_AreaShape_Area_Filter_Bottom,Nuclear Size Filter Bottom Band,3471,1898,17,Bottom threshold: 9340.0,1881.0,Plate 1,P13-15
Nuclei_AreaShape_Area_Filter_Top,Nuclear Size Filter Top Band,3471,1898,0,Top threshold: 98385.75,1881.0,Plate 1,P13-15
Cell_Nuclei_Area_Ratio_Filter_Bottom,Cell:Nuclear Area Ratio Filter Bottom Band,3471,1898,37,Bottom threshold: 1.9243336199484091,1861.0,Plate 1,P13-15
Cell_Nuclei_Area_Ratio_Filter_Top,Cell:Nuclear Area Ratio Filter Top Band,3471,1898,40,Top threshold: 20.530685742771166,1858.0,Plate 1,P13-15
Nuclei_Intensity_MedianIntensity_DAPI_MAX_WellNormalized_Filter_Bottom,Nuclei Intensity MedianIntensity DAPI MAX WellNormalized Filter Bottom Band,3471,1898,1,Bottom threshold: 0.02903831366570287,1897.0,Plate 1,P13-15
Nuclei_Intensity_MedianIntensity_DAPI_MAX_WellNormalized_Filter_Top,Nuclei Intensity MedianIntensity DAPI MAX WellNormalized Filter Top Band,3471,1898,4,Top threshold: 2.5,1894.0,Plate 1,P13-15
Cell_Neighbours_Filter,Percent of Cell Touching Neighbours AND Number Of Neighbours < 97.5th Percentile,3471,1898,323,Max Percent Touching: 65.82167832167832 and Max Number Of Neighbours: 4.0,1575.0,Plate 1,P13-15
Cell_Neighbours_PercentTouchingOnlyFilter,Percent of Cell Touching Neighbours < 97.5th Percentile,3471,1898,208,Max Percent Touching: 65.82167832167832,1690.0,Plate 1,P13-15
Cell_Neighbours_NumberOfOnlyFilter,Number Of Neighbours < 97.5th Percentile,3471,1898,232,Max Number Of Neighbours: 4.0,1666.0,Plate 1,P13-15
Nuc_Neighbours_Filter,Number Of Nuclei Neighbours < 97.5th Percentile,3471,1898,9,Max Number Of Nuclei Neighbours: 1.0,1889.0,Plate 1,P13-15
Initial_Dataset,Initial Dataset,3471,3835,0,"None,None",,Plate 2,P13-15
Number_of_Mitochondria_Filter,Min Number of Mitochondria Filter,3471,3835,0,min_compartments=0,3835.0,Plate 2,P13-15
Number_of_Lysosomes_Filter,Min Number of Lysosomes Filter,3471,3835,0,min_compartments=0,3835.0,Plate 2,P13-15
AreaShape_Area_Filter_Bottom,Cell Size Filter Bottom Band,3471,3835,10,Bottom threshold: 22768.0,3825.0,Plate 2,P13-15
AreaShape_Area_Filter_Top,Cell Size Filter Top Band,3471,3835,0,Top threshold: 1254046.5,3825.0,Plate 2,P13-15
Nuclei_AreaShape_Area_Filter_Bottom,Nuclear Size Filter Bottom Band,3471,3835,25,Bottom threshold: 9340.0,3808.0,Plate 2,P13-15
Nuclei_AreaShape_Area_Filter_Top,Nuclear Size Filter Top Band,3471,3835,2,Top threshold: 98385.75,3808.0,Plate 2,P13-15
Cell_Nuclei_Area_Ratio_Filter_Bottom,Cell:Nuclear Area Ratio Filter Bottom Band,3471,3835,57,Bottom threshold: 1.9243336199484091,3778.0,Plate 2,P13-15
Cell_Nuclei_Area_Ratio_Filter_Top,Cell:Nuclear Area Ratio Filter Top Band,3471,3835,64,Top threshold: 20.530685742771166,3771.0,Plate 2,P13-15
Nuclei_Intensity_MedianIntensity_DAPI_MAX_WellNormalized_Filter_Bottom,Nuclei Intensity MedianIntensity DAPI MAX WellNormalized Filter Bottom Band,3471,3835,1,Bottom threshold: 0.06506975492792351,3834.0,Plate 2,P13-15
Nuclei_Intensity_MedianIntensity_DAPI_MAX_WellNormalized_Filter_Top,Nuclei Intensity MedianIntensity DAPI MAX WellNormalized Filter Top Band,3471,3835,1,Top threshold: 2.5,3834.0,Plate 2,P13-15
Cell_Neighbours_Filter,Percent of Cell Touching Neighbours AND Number Of Neighbours < 97.5th Percentile,3471,3835,257,Max Percent Touching: 65.82167832167832 and Max Number Of Neighbours: 4.0,3578.0,Plate 2,P13-15
Cell_Neighbours_PercentTouchingOnlyFilter,Percent of Cell Touching Neighbours < 97.5th Percentile,3471,3835,136,Max Percent Touching: 65.82167832167832,3699.0,Plate 2,P13-15
Cell_Neighbours_NumberOfOnlyFilter,Number Of Neighbours < 97.5th Percentile,3471,3835,181,Max Number Of Neighbours: 4.0,3654.0,Plate 2,P13-15
Nuc_Neighbours_Filter,Number Of Nuclei Neighbours < 97.5th Percentile,3471,3835,8,Max Number Of Nuclei Neighbours: 1.0,3827.0,Plate 2,P13-15
Initial_Dataset,Initial Dataset,3471,1436,0,"None,None",,Plate 3,P13-15
Number_of_Mitochondria_Filter,Min Number of Mitochondria Filter,3471,1436,0,min_compartments=0,1436.0,Plate 3,P13-15
Number_of_Lysosomes_Filter,Min Number of Lysosomes Filter,3471,1436,0,min_compartments=0,1436.0,Plate 3,P13-15
AreaShape_Area_Filter_Bottom,Cell Size Filter Bottom Band,3471,1436,32,Bottom threshold: 22768.0,1404.0,Plate 3,P13-15
AreaShape_Area_Filter_Top,Cell Size Filter Top Band,3471,1436,0,Top threshold: 1254046.5,1404.0,Plate 3,P13-15
Nuclei_AreaShape_Area_Filter_Bottom,Nuclear Size Filter Bottom Band,3471,1436,49,Bottom threshold: 9340.0,1387.0,Plate 3,P13-15
Nuclei_AreaShape_Area_Filter_Top,Nuclear Size Filter Top Band,3471,1436,0,Top threshold: 98385.75,1387.0,Plate 3,P13-15
Cell_Nuclei_Area_Ratio_Filter_Bottom,Cell:Nuclear Area Ratio Filter Bottom Band,3471,1436,30,Bottom threshold: 1.9243336199484091,1406.0,Plate 3,P13-15
Cell_Nuclei_Area_Ratio_Filter_Top,Cell:Nuclear Area Ratio Filter Top Band,3471,1436,32,Top threshold: 20.530685742771166,1404.0,Plate 3,P13-15
Nuclei_Intensity_MedianIntensity_DAPI_MAX_WellNormalized_Filter_Bottom,Nuclei Intensity MedianIntensity DAPI MAX WellNormalized Filter Bottom Band,3471,1436,1,Bottom threshold: 0.0690762861124646,1435.0,Plate 3,P13-15
Nuclei_Intensity_MedianIntensity_DAPI_MAX_WellNormalized_Filter_Top,Nuclei Intensity MedianIntensity DAPI MAX WellNormalized Filter Top Band,3471,1436,4,Top threshold: 2.5,1432.0,Plate 3,P13-15
Cell_Neighbours_Filter,Percent of Cell Touching Neighbours AND Number Of Neighbours < 97.5th Percentile,3471,1436,76,Max Percent Touching: 65.82167832167832 and Max Number Of Neighbours: 4.0,1360.0,Plate 3,P13-15
Cell_Neighbours_PercentTouchingOnlyFilter,Percent of Cell Touching Neighbours < 97.5th Percentile,3471,1436,53,Max Percent Touching: 65.82167832167832,1383.0,Plate 3,P13-15
Cell_Neighbours_NumberOfOnlyFilter,Number Of Neighbours < 97.5th Percentile,3471,1436,38,Max Number Of Neighbours: 4.0,1398.0,Plate 3,P13-15
Nuc_Neighbours_Filter,Number Of Nuclei Neighbours < 97.5th Percentile,3471,1436,6,Max Number Of Nuclei Neighbours: 1.0,1430.0,Plate 3,P13-15
Initial_Dataset,Initial Dataset,3471,1613,0,"None,None",,Plate 4,P13-15
Number_of_Mitochondria_Filter,Min Number of Mitochondria Filter,3471,1613,2,min_compartments=0,1611.0,Plate 4,P13-15
Number_of_Lysosomes_Filter,Min Number of Lysosomes Filter,3471,1613,0,min_compartments=0,1613.0,Plate 4,P13-15
AreaShape_Area_Filter_Bottom,Cell Size Filter Bottom Band,3471,1613,51,Bottom threshold: 22768.0,1562.0,Plate 4,P13-15
AreaShape_Area_Filter_Top,Cell Size Filter Top Band,3471,1613,0,Top threshold: 1254046.5,1562.0,Plate 4,P13-15
Nuclei_AreaShape_Area_Filter_Bottom,Nuclear Size Filter Bottom Band,3471,1613,41,Bottom threshold: 9340.0,1572.0,Plate 4,P13-15
Nuclei_AreaShape_Area_Filter_Top,Nuclear Size Filter Top Band,3471,1613,0,Top threshold: 98385.75,1572.0,Plate 4,P13-15
Cell_Nuclei_Area_Ratio_Filter_Bottom,Cell:Nuclear Area Ratio Filter Bottom Band,3471,1613,66,Bottom threshold: 1.9243336199484091,1547.0,Plate 4,P13-15
Cell_Nuclei_Area_Ratio_Filter_Top,Cell:Nuclear Area Ratio Filter Top Band,3471,1613,67,Top threshold: 20.530685742771166,1546.0,Plate 4,P13-15
Nuclei_Intensity_MedianIntensity_DAPI_MAX_WellNormalized_Filter_Bottom,Nuclei Intensity MedianIntensity DAPI MAX WellNormalized Filter Bottom Band,3471,1613,1,Bottom threshold: 0.0628362810092896,1612.0,Plate 4,P13-15
Nuclei_Intensity_MedianIntensity_DAPI_MAX_WellNormalized_Filter_Top,Nuclei Intensity MedianIntensity DAPI MAX WellNormalized Filter Top Band,3471,1613,2,Top threshold: 2.5,1611.0,Plate 4,P13-15
